time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,-1.0142535341595005,6.968433790762133,24.4245488048722,0.17997548996882173,0.00415172938467645,0.0,-0.09352191863183383,4.7249571640259145,5.620011891347273,-0.019745104430576636,-0.05945518369798468,0.0,477.70161147678846,478.9090160102806,478.2391323736624,478.053942762997
4.080000000000001,-1.0199381000963024,7.255147963558529,24.76474056109765,0.18226981911365137,0.0006272489514014268,0.0,-0.09559761446704336,4.832207784509096,5.7189982627029226,-0.041412862816442776,-0.05809027861280187,0.0,476.1236859383028,476.22594111037535,476.4831863960423,474.82332314504055
4.14,-1.0256770645941007,7.5477813667905735,25.108030256365083,0.18019505270389224,6.281075058652807,0.0,-0.09546815086221201,4.921901514635003,5.723970271953036,-0.049729365174891044,-0.06884004851919764,0.0,448.3496564695355,447.47251413577845,448.82930315398136,448.15258079865987
4.199999999999998,-1.0313609708852638,7.846332962198516,25.45496354641438,0.1778452414493783,6.280826550723063,0.0,-0.093994980589194,5.029284486544913,5.8398389326058044,-0.04212537846284326,-0.09165690509761597,0.0,482.92472461759854,481.1960600667797,482.1513554021774,482.7244705925887
4.259999999999997,-1.0369586259698462,8.150208241781824,25.80303793322492,0.17728315717773668,6.279033429890493,0.0,-0.09244068704510255,5.099769255963338,5.763049382066269,-0.027921251546625662,-0.07173407695769625,0.0,421.61186724321294,423.32377334190835,422.6723661105991,423.89431729500006
4.319999999999996,-1.0424326275726328,8.459015946487249,26.15060073840234,0.1779796331877712,6.281822049929488,0.0,-0.09026998553059488,5.1937040478601215,5.821941497603771,-0.04603444325922084,-0.043735804374080395,0.0,464.75824274422314,466.9453586207654,466.15095016110735,464.73260491351937
4.379999999999995,-1.0478256173410716,8.773181355188377,26.500263469406214,0.17658031994623435,6.282465850465165,0.0,-0.08953743289257765,5.278197178116897,5.833403682958748,-0.06007883427971149,-0.02509678376440115,0.0,450.7507742150518,452.25424786908957,452.4993388814094,451.36545557109866
4.439999999999993,-1.0531880284693205,9.092241278894837,26.849899155008135,0.1781829843433993,0.000268418216153421,0.0,-0.08928057952286965,5.357125493741538,5.821080541468893,-0.03625258421433963,-0.008956664195893506,0.0,442.9702703023015,444.29588380119554,444.11656490225823,446.0652199676256
4.499999999999992,-1.058553060655659,9.415770861512495,27.197351853197308,0.17635557193300144,0.0012520599273315725,0.0,-0.08964304772494516,5.426959049328798,5.761032762239767,-0.0440231444086316,-0.023720060153529378,0.0,429.1201903154698,427.8648877215472,429.39770971464407,428.7370256664452
4.559999999999991,-1.0639548875432843,9.744392355207061,27.546523206907636,0.17889268569633376,0.00016997171993082816,0.0,-0.0903114291952386,5.52707735217982,5.877180507281525,-0.0202661441164433,-0.031429706499970976,0.0,483.74156802748314,483.1604568024041,482.20574122269767,483.9969385423084
4.6199999999999894,-1.0693803499552212,10.078128819786457,27.897616325062522,0.1779551657592906,0.0010864789191380453,0.0,-0.09062650119501144,5.59729924869686,5.826200211344008,-0.027369962601152632,-0.051006931513979795,0.0,433.6576765387263,432.0088750373543,433.1504850175009,432.5524507847844
4.679999999999988,-1.074830283546391,10.417062735394767,28.251391564109042,0.17700095195004106,6.281275752042713,0.0,-0.0907171576714932,5.700079800729716,5.965471188465195,-0.01940499848226381,-0.055234849536163665,0.0,491.4237229510811,491.10866288486255,490.5506078349581,491.1418001949854
4.739999999999987,-1.0802316660199498,10.76157640094309,28.610517580230617,0.1763215414544419,6.2793913831556765,0.0,-0.08916694092406759,5.7834565057145975,6.005126239435,-0.028326926801198384,-0.06958842919662558,0.0,464.0038736439417,462.8729923542106,462.7786561715301,462.07566648663527
4.799999999999986,-1.0855132424625298,11.110368923746025,28.96820512893256,0.17543494329506792,6.275247430724754,0.0,-0.08657394310371509,5.842841158879669,5.918294872183628,-0.03947707933869744,-0.068507751446687,0.0,422.11811681980817,422.2074826130822,423.7472381251276,422.7869282774089
4.859999999999984,-1.090565200542913,11.46300620336406,29.322557793740355,0.17309130661778216,6.272839772054208,0.0,-0.08161078661175752,5.911397436726236,5.8936526116364165,-0.03857037540515985,-0.05536318019061498,0.0,441.96940095324385,443.04869046518917,441.63587812877523,441.7099031026063
4.919999999999983,-1.095264815412985,11.819978330134688,29.677128503956137,0.17079271013703234,6.271357382438861,0.0,-0.07492329281827016,5.987268254398352,5.925228634897217,-0.04159146240662577,-0.07146886847315112,0.0,460.34566977140037,459.06664734748347,459.37557122365035,459.13515373959626
4.979999999999982,-1.0995097331594967,12.181716002113015,30.035157834736758,0.17397315447164274,6.268533046442174,0.0,-0.06628837467237524,6.070739330702123,6.0084020893573875,-0.01666591986427618,-0.059361509905429,0.0,475.4258338577204,476.3497208171937,474.4667979006871,476.37663674743567
5.0399999999999805,-1.1032242842638376,12.54796268986326,30.395154007350975,0.17336483339106845,6.26499071736742,0.0,-0.057228044262437085,6.137292211991048,5.991550717693179,-0.010906339132705096,-0.05862169755452938,0.0,446.58227049924466,446.64020075088354,445.1379667720548,445.6092699209087
